v,mean_pnl,std_pnl,p10,p25,p50,p75,p90,mean_multiplier,std_multiplier,p10_multiplier,p90_multiplier,mean_rank,p10_rank,p90_rank,expected_regret,p90_regret,prob_best_response,label,group
55,158219.090269279,9261.437729740506,147552.7111046192,151744.811075009,160129.01101578862,164321.1109861784,168513.2109565682,0.8109289795918367,0.036069546927801066,0.7693877551020408,0.8510204081632653,6.4556,4.0,9.0,49085.14584470983,63230.902011196944,0.0,Focal weight = 5%,focal_weight
25,54479.445109515334,19432.27539165669,34161.08817714789,42473.29441686619,50785.50065658454,67409.91313602113,75722.11937573944,0.20521469387755095,0.038168162566934546,0.16530612244897958,0.24693877551020404,43.5556,41.0,46.0,152493.41057865278,180475.69351474504,0.0,Focal weight = 10%,focal_weight
26,62488.59122629707,20509.838321726143,40850.95591832466,49017.333978398834,65350.090098547065,73516.46815862118,89849.22427876946,0.22489142857142855,0.04100404129573398,0.18163265306122445,0.2795918367346939,42.3504,39.0,45.0,144484.26446187106,173333.7971427734,0.0,Focal weight = 10%,focal_weight
27,63798.76992349228,20697.6508799611,39228.61741978316,47249.16730021314,63290.26706107301,79331.36682193288,87351.91670236288,0.23164734693877548,0.04213187820423204,0.18163265306122445,0.2795918367346939,41.9366,39.0,45.0,143174.08576467587,171609.333025344,0.0,Focal weight = 10%,focal_weight
28,65229.227703257966,20765.89519293707,37606.27892124164,53355.722322813206,61230.44402359896,76979.88742517047,92729.33082674202,0.2389028571428571,0.0430535879794109,0.18163265306122445,0.29591836734693877,41.4922,38.0,45.0,141743.62798491016,170575.94711962953,0.0,Focal weight = 10%,focal_weight
29,66757.31217359411,20926.180976888285,43727.732028497296,51457.85425765171,66918.0987159605,82378.34317426936,90108.46540342376,0.24659918367346942,0.04419748151303375,0.19795918367346943,0.29591836734693877,41.0208,38.0,44.0,140215.54351457403,169067.78620338876,0.0,Focal weight = 10%,focal_weight
30,76060.5715365461,21942.891676298244,49579.00510473222,64752.948739739004,72339.92055724241,87513.86419224925,102687.80782725604,0.2712718367346939,0.04721927289195392,0.2142857142857143,0.3285714285714285,39.5096,36.0,43.0,130912.28415162204,160480.8195181867,0.0,Focal weight = 10%,focal_weight
31,92016.20230941441,22974.807527818342,62587.79876351752,77475.44157522236,92363.08438692713,107250.72719863197,122138.37001033677,0.311484081632653,0.050390636470463206,0.24693877551020404,0.37755102040816335,37.0466,33.0,41.0,114956.6533787537,144387.59366053657,0.0,Focal weight = 10%,focal_weight
32,98873.82277955594,23185.82969831291,67723.31978149741,82324.66176990024,96926.00375830298,111527.3457467058,126128.68773510854,0.3329273469387755,0.051850598203982065,0.2632653061224489,0.3938775510204081,35.7332,32.0,40.0,108099.03290861221,137811.06603507104,0.0,Focal weight = 10%,focal_weight
33,111208.83608078232,23569.44032187473,79730.0605587257,94045.10172382646,108360.14288892725,129832.70463657839,144147.74580167918,0.36772244897959183,0.0537626381217407,0.29591836734693877,0.4428571428571429,33.602,29.0,38.0,95764.01960738582,124880.03511234796,0.0,Focal weight = 10%,focal_weight
34,129756.35602437935,23723.11835523944,98212.52179911066,112244.4765256537,133292.4086154682,147324.36334201123,161356.31806855422,0.41830204081632655,0.05520488422216378,0.3448979591836735,0.49183673469387756,30.504,26.0,35.0,77216.4996637888,105330.53344739878,0.0,Focal weight = 10%,focal_weight
35,148970.53614271033,23860.98993831971,115875.24481114664,129626.56044315881,150253.53389117704,164004.8495231892,177756.1651552014,0.47246367346938767,0.05665889622365405,0.3938775510204081,0.5408163265306123,27.1866,23.0,32.0,58002.319545457816,85282.48018242087,0.0006,Focal weight = 10%,focal_weight
36,163624.72386964713,23652.390646098618,132696.0505395901,146166.72707707138,166372.74188329332,179843.41842077463,193314.0949582559,0.5178285714285714,0.05733364302258084,0.4428571428571429,0.5897959183673469,24.408,20.0,29.0,43348.131818521,68621.11153894111,0.0028,Focal weight = 10%,focal_weight
37,169995.31550722604,23048.4385483165,142079.92026296572,155269.95770591617,168459.99514886664,188245.05131329226,201435.0887562427,0.5446171428571429,0.057058372904718754,0.47551020408163264,0.6224489795918368,22.7672,18.0,27.0,36977.54018094209,60737.4803017315,0.0052,Focal weight = 10%,focal_weight
38,175666.61064905295,22338.016122543384,144447.81262306988,163811.91014569928,176721.30849411883,189630.70684253838,202540.105190958,0.5708016326530613,0.05650182823371827,0.49183673469387756,0.6387755102040817,21.1634,17.0,26.0,31306.24503911519,53004.762465453416,0.0072,Focal weight = 10%,focal_weight
39,180531.26220443848,21482.89205635867,152920.21630519303,165553.38152263698,184503.12934880282,197136.29456624683,209769.45978369072,0.5958563265306122,0.0555270336072844,0.5244897959183673,0.6714285714285715,19.6288,15.0,24.0,26441.593483729655,45408.80534175803,0.011,Focal weight = 10%,focal_weight
40,187420.97856299268,20699.40730354366,160867.43844605787,173225.96963703563,185584.50082801338,204122.29761448002,216480.82880545774,0.627301224489796,0.0546908854740519,0.5571428571428572,0.7040816326530612,17.7028,13.0,22.0,19551.87712517546,36592.18542418961,0.0312,Focal weight = 10%,focal_weight
41,198313.21122326492,19230.566345558866,174307.34111624619,186391.23828075783,198475.13544526938,210559.03260978093,222642.9297742925,0.6709910204081633,0.051964763661453035,0.6061224489795918,0.736734693877551,15.0268,11.0,19.0,8659.644464903224,21790.98776011335,0.2294,Focal weight = 10%,focal_weight
42,199671.441264556,18215.495548979015,175114.07856899058,186923.34170703596,198732.6048450814,210541.86798312678,222351.13112117222,0.6903510204081633,0.05036653722102421,0.6224489795918368,0.753061224489796,13.841,10.0,18.0,7301.414423612142,16997.230566890765,0.1746,Focal weight = 10%,focal_weight
43,199942.72475589928,17391.21837800186,175646.18199526882,187180.81110684804,198715.44021842728,210250.0693300065,221784.69844158576,0.7075559183673469,0.04923231713582315,0.6387755102040817,0.7693877551020408,12.7872,9.0,17.0,7030.130932268834,15234.100378233503,0.1454,Focal weight = 10%,focal_weight
44,199382.62470183164,16365.028969665982,176026.8033430536,187292.9368430189,198559.07034298417,209825.20384294947,221091.33734291472,0.7227951020408163,0.047431382992993903,0.6551020408163265,0.7857142857142857,11.8538,8.0,16.0,7590.230986336495,15524.46372167833,0.1076,Focal weight = 10%,focal_weight
45,197783.6116445306,15609.842127049755,176144.15890034492,187142.0511265015,198139.94335265807,209137.83557881467,220135.72780497128,0.7356767346938775,0.046346074338401,0.6714285714285715,0.8020408163265307,11.0648,7.0,15.0,9189.244043637533,17684.596447704993,0.0658,Focal weight = 10%,focal_weight
46,199593.14045351668,14383.93551876537,181358.09866000144,192087.74961234932,197452.5750885233,208182.22604087117,218911.87699321908,0.7595755102040816,0.04377398008838139,0.7040816326530612,0.8183673469387756,9.601,6.0,13.0,7379.7152346514495,17794.159891349787,0.1974,Focal weight = 10%,focal_weight
47,194798.03261878504,13827.380817269346,175574.14619350142,186035.5558720406,196496.96555057983,201727.6703898494,212189.0800683886,0.7640848979591837,0.04315922292259172,0.7040816326530612,0.8183673469387756,9.3248,6.0,13.0,12174.82306938308,22537.746870415518,0.0124,Focal weight = 10%,focal_weight
48,189832.62644169925,13349.57283774047,174924.6463676626,180022.08877826118,190216.97359945838,200411.85842065557,205509.30083125414,0.7681567346938777,0.042757169584220746,0.7204081632653061,0.8183673469387756,9.0754,6.0,12.0,17140.229246468898,27843.904269539315,0.0032,Focal weight = 10%,focal_weight
49,184894.95617476,12901.837960087363,169157.34774285075,174124.0865018955,184057.5640199851,193991.04153807467,198957.78029711943,0.7721404081632653,0.04241057616046252,0.7204081632653061,0.8183673469387756,8.8314,6.0,12.0,22077.899513408094,33618.62699526266,0.0004,Focal weight = 10%,focal_weight
50,181744.73676501014,12139.063533020102,168226.08422552986,173062.11933302085,182734.18954800276,192406.25976298473,197242.2948704757,0.7823738775510205,0.040981669481440705,0.736734693877551,0.8346938775510204,8.2046,5.0,11.0,25228.118923158007,37484.53206832844,0.0018,Focal weight = 10%,focal_weight
51,179193.8720198254,11233.506228748049,167033.4134051014,171738.74486103855,181149.40777291288,185854.73922885003,190560.07068478718,0.7952555102040817,0.03897795193473151,0.753061224489796,0.8346938775510204,7.4156,5.0,10.0,27778.983668342753,41493.522001379635,0.0036,Focal weight = 10%,focal_weight
52,173785.30263706812,10799.68919980993,161004.70747718192,165579.33528156526,174728.59089033198,179303.2186947153,188452.47430348198,0.7986742857142857,0.03854334469669393,0.753061224489796,0.8510204081632653,7.2062,4.0,10.0,33187.553051100025,46891.97767905324,0.0,Focal weight = 10%,focal_weight
53,168414.37902393297,10310.888925778687,155079.43605145544,163971.76932197926,168417.93595724116,177310.26922776498,181756.43586302688,0.8020277551020408,0.03786206354730254,0.753061224489796,0.8510204081632653,7.0008,4.0,10.0,38558.47666423518,52629.21187005745,0.0004,Focal weight = 10%,focal_weight
54,163030.88424195838,9901.045978755685,149220.02359284242,157858.29019849413,162177.42350131998,170815.69010697168,175134.82340979754,0.8052669387755103,0.03742642769549099,0.753061224489796,0.8510204081632653,6.8024,4.0,10.0,43941.97144620976,58536.580880239286,0.0,Focal weight = 10%,focal_weight
55,157617.9431335251,9431.571874751538,143360.61113422943,151744.811075009,160129.01101578862,164321.1109861784,168513.2109565682,0.8085877551020408,0.03673215047884483,0.753061224489796,0.8510204081632653,6.599,4.0,10.0,49354.91255464301,64363.767370369926,0.0,Focal weight = 10%,focal_weight
25,54597.47843811933,19733.195189863276,25848.88193742954,42473.29441686619,50785.50065658454,67409.91313602113,84034.32561545772,0.2054465306122449,0.03875921819712026,0.1489795918367346,0.2632653061224489,43.5414,40.0,47.0,151279.25413249282,180169.6353574263,0.0,Focal weight = 15%,focal_weight
26,61616.42204948117,20805.14941454492,32684.577858250545,49017.333978398834,57183.71203847295,73516.46815862118,89849.22427876946,0.22314775510204082,0.041594438355675806,0.16530612244897958,0.2795918367346939,42.4572,39.0,46.0,144260.310521131,173333.7971427734,0.0,Focal weight = 15%,focal_weight
27,62313.364085636655,20779.516984349724,39228.61741978316,47249.16730021314,63290.26706107301,79331.36682193288,87351.91670236288,0.22862367346938772,0.04229852381822758,0.18163265306122445,0.2795918367346939,42.1218,39.0,45.0,143563.3684849755,173274.68723486367,0.0,Focal weight = 15%,focal_weight
28,63035.33023741905,20778.326332708933,37606.27892124164,45481.00062202745,61230.44402359896,76979.88742517047,92729.33082674202,0.2343542857142857,0.04307936125645384,0.18163265306122445,0.29591836734693877,41.7708,38.0,45.0,142841.4023331931,172224.71079630282,0.0,Focal weight = 15%,focal_weight
29,63781.215115369654,20747.749383853723,35997.60979934284,51457.85425765171,59187.9764868061,74648.22094511491,90108.46540342376,0.2403134693877551,0.04382062215951884,0.18163265306122445,0.29591836734693877,41.4058,38.0,45.0,142095.5174552425,171202.2401432949,0.0,Focal weight = 15%,focal_weight
30,74286.7375256138,21795.55763924279,49579.00510473222,57165.97692223561,72339.92055724241,87513.86419224925,102687.80782725604,0.267454693877551,0.04690222233158911,0.2142857142857143,0.3285714285714285,39.7434,36.0,43.0,131589.99504499836,160980.02750504873,0.0,Focal weight = 15%,focal_weight
31,89203.92658228338,22971.73976364426,62587.79876351752,70031.62016936991,92363.08438692713,107250.72719863197,122138.37001033677,0.3053159183673469,0.05038390794448595,0.24693877551020404,0.37755102040816335,37.4244,33.0,41.0,116672.8059883288,146418.31230811038,0.0,Focal weight = 15%,focal_weight
32,95351.97909195318,23168.235845869298,67723.31978149741,82324.66176990024,96926.00375830298,111527.3457467058,126128.68773510854,0.32505142857142855,0.05181125297520294,0.2632653061224489,0.3938775510204081,36.2156,32.0,40.0,110524.75347865897,139826.147869543,0.0,Focal weight = 15%,focal_weight
33,109615.5719991066,23949.618795238,79730.0605587257,94045.10172382646,108360.14288892725,122675.18405402798,144147.74580167918,0.36408816326530613,0.05462983723236769,0.29591836734693877,0.4428571428571429,33.8246,29.0,38.0,96261.16057150558,125521.78178652056,0.0,Focal weight = 15%,focal_weight
34,129677.77707791071,24657.311783172903,98212.52179911066,112244.4765256537,126276.43125219666,147324.36334201123,161356.31806855422,0.41811918367346934,0.05737879910375366,0.3448979591836735,0.49183673469387756,30.5152,26.0,35.0,76198.95549270145,104604.87876558656,0.0,Focal weight = 15%,focal_weight
35,150721.07862266546,24591.966452539735,115875.24481114664,136502.2182591649,150253.53389117704,170880.50733919526,184631.82297120744,0.47662040816326534,0.05839462984443764,0.3938775510204081,0.5571428571428572,26.932,22.0,32.0,55155.6539479467,81731.85214706417,0.0012,Focal weight = 15%,focal_weight
36,164729.3193457206,24047.01023772059,132696.0505395901,146166.72707707138,166372.74188329332,179843.41842077463,193314.0949582559,0.5205061224489795,0.05829020505194605,0.4428571428571429,0.5897959183673469,24.244,20.0,29.0,41147.413224891556,65205.847605773335,0.0052,Focal weight = 15%,focal_weight
37,170211.63212129043,23407.63133701905,142079.92026296572,155269.95770591617,168459.99514886664,188245.05131329226,201435.0887562427,0.5451526530612245,0.057947585249386376,0.47551020408163264,0.6224489795918368,22.7344,18.0,27.0,35665.100449321726,59092.017848508694,0.0086,Focal weight = 15%,focal_weight
38,175293.5290367836,22645.482603622095,144447.81262306988,157357.21097148943,176721.30849411883,189630.70684253838,202540.105190958,0.5698579591836734,0.05727953464265954,0.49183673469387756,0.6387755102040817,21.2212,17.0,26.0,30583.203533828546,52084.52180126318,0.0104,Focal weight = 15%,focal_weight
39,179569.878331391,21597.022230666968,152920.21630519303,165553.38152263698,178186.54674008087,190819.71195752482,209769.45978369072,0.5933714285714285,0.05582202694467104,0.5244897959183673,0.6714285714285715,19.781,15.0,24.0,26306.85423922116,45400.43750018909,0.011,Focal weight = 15%,focal_weight
40,187726.23428340984,20598.068560969463,160867.43844605787,173225.96963703563,185584.50082801338,204122.29761448002,216480.82880545774,0.6281077551020409,0.05442313357744271,0.5571428571428572,0.7040816326530612,17.6534,13.0,22.0,18150.498287202336,34956.25640383555,0.039,Focal weight = 15%,focal_weight
41,198189.9554721869,19180.0914608289,174307.34111624619,186391.23828075783,198475.13544526938,210559.03260978093,222642.9297742925,0.6706579591836734,0.051828370618798955,0.6061224489795918,0.736734693877551,15.0472,11.0,19.0,7686.7770984252675,18457.531602184958,0.2388,Focal weight = 15%,focal_weight
42,199158.9192443648,18148.83117897748,175114.07856899058,186923.34170703596,198732.6048450814,210541.86798312678,222351.13112117222,0.6889338775510204,0.05018220770531216,0.6224489795918368,0.753061224489796,13.9278,10.0,18.0,6717.8133262473375,15904.176846811548,0.1838,Focal weight = 15%,focal_weight
43,199085.70181290896,17356.146842023827,175646.18199526882,187180.81110684804,198715.44021842728,210250.0693300065,221784.69844158576,0.7051297959183673,0.0491330340985924,0.6387755102040817,0.7693877551020408,12.9358,9.0,17.0,6791.030757703197,14092.922235691743,0.1352,Focal weight = 15%,focal_weight
44,198169.2621238854,16542.055953264586,176026.8033430536,187292.9368430189,198559.07034298417,209825.20384294947,221091.33734291472,0.7192783673469388,0.04794446700126079,0.6551020408163265,0.7857142857142857,12.0692,8.0,16.0,7707.470446726781,15588.619855413679,0.1064,Focal weight = 15%,focal_weight
45,196422.07258693242,15843.842951875915,176144.15890034492,187142.0511265015,198139.94335265807,209137.83557881467,214636.78169189295,0.7316342857142858,0.04704082957899676,0.6714285714285715,0.7857142857142857,11.3124,8.0,15.0,9454.659983679741,18306.556199491373,0.0598,Focal weight = 15%,focal_weight
46,197909.6582190933,14657.603489942392,175993.2731838275,186722.92413617537,197452.5750885233,208182.22604087117,218911.87699321908,0.7544522448979591,0.04460682144153554,0.6877551020408164,0.8183673469387756,9.9148,6.0,14.0,7967.074351518858,18633.467303889367,0.1814,Focal weight = 15%,focal_weight
47,192933.80941406937,14163.109243612256,175574.14619350142,186035.5558720406,191266.26071131023,201727.6703898494,212189.0800683886,0.7582661224489796,0.04420712766937414,0.7040816326530612,0.8183673469387756,9.6812,6.0,13.0,12942.92315654279,23832.385381333064,0.0084,Focal weight = 15%,focal_weight
48,187900.69576808237,13677.797909299425,169827.20395706402,180022.08877826118,190216.97359945838,195314.41601005694,205509.30083125414,0.7619689795918368,0.043808437307691565,0.7040816326530612,0.8183673469387756,9.4544,6.0,13.0,17976.036802529787,29217.526107549988,0.003,Focal weight = 15%,focal_weight
49,182854.61989254443,13174.445804413795,164190.60898380599,174124.0865018955,184057.5640199851,193991.04153807467,198957.78029711943,0.7654334693877551,0.043306685364400105,0.7040816326530612,0.8183673469387756,9.2422,6.0,13.0,23022.112678067715,34693.83681847365,0.0002,Focal weight = 15%,focal_weight
50,180723.36615030805,12275.254062013852,163390.0491180389,173062.11933302085,182734.18954800276,187570.22465549377,197242.2948704757,0.7789257142857142,0.04144145085012227,0.7204081632653061,0.8346938775510204,8.4158,5.0,12.0,25153.366420304123,37777.64783771951,0.0034,Focal weight = 15%,focal_weight
51,178258.45212638506,11339.080154173447,162328.08194916422,171738.74486103855,176444.0763169757,185854.73922885003,190560.07068478718,0.7920097959183673,0.03934427170230872,0.736734693877551,0.8346938775510204,7.6144,5.0,11.0,27618.280444227086,41493.522001379635,0.004,Focal weight = 15%,focal_weight
52,172861.2278205827,10856.405042207309,156430.07967279854,165579.33528156526,174728.59089033198,179303.2186947153,188452.47430348198,0.7953763265306123,0.038745759620201534,0.736734693877551,0.8510204081632653,7.4082,4.0,11.0,33015.50475002949,47056.10755125378,0.0002,Focal weight = 15%,focal_weight
53,167484.24096383614,10435.807589082437,155079.43605145544,159525.60268671735,168417.93595724116,172864.10259250307,181756.43586302688,0.7986122448979591,0.03832077068713273,0.753061224489796,0.8510204081632653,7.21,4.0,10.0,38392.491606776,52629.21187005745,0.0,Focal weight = 15%,focal_weight
54,162129.91303498892,9979.047880273205,149220.02359284242,157858.29019849413,162177.42350131998,170815.69010697168,175134.82340979754,0.8018612244897959,0.03772127861664823,0.753061224489796,0.8510204081632653,7.011,4.0,10.0,43746.81953562326,58622.538606963615,0.0,Focal weight = 15%,focal_weight
55,156678.9127401578,9533.01507140603,143360.61113422943,151744.811075009,155936.91104539883,164321.1109861784,168513.2109565682,0.804930612244898,0.037127230621799893,0.753061224489796,0.8510204081632653,6.823,4.0,10.0,49197.819830454355,64363.767370369926,0.0,Focal weight = 15%,focal_weight
